cell,x,y,p,beta,n,area_km2,variable
19396,135.875,36.125,0.12976439603398715,5.639521722597155e-5,18,9988.731264726746,day_afd_per_op
19397,136.875,36.125,2.535338782141632e-4,4.1356493925882713e-4,18,9988.731264726746,day_afd_per_op
19398,137.875,36.125,0.02938426264623477,1.8932454154959748e-4,18,9988.731264726746,day_afd_per_op
19399,138.875,36.125,2.1372191522501475e-4,0.0011959926846126716,18,9988.731264726746,day_afd_per_op
19400,139.875,36.125,2.5177001953125005e-4,0.0034207249991595745,18,9988.731264726746,day_afd_per_op
19401,140.875,36.125,9.19282052310825e-4,4.1382738466685015e-4,18,9988.731264726746,day_afd_per_op
19499,-121.125,35.125,0.0015792846679687502,7.408067984571615e-4,18,10112.218373062378,day_afd_per_op
19500,-120.125,35.125,0.061053276821771606,-0.0013294973307185704,18,10112.218373062378,day_afd_per_op
19501,-119.125,35.125,0.9661178588867189,0.0016742562875151634,18,10112.218373062378,day_afd_per_op
19502,-118.125,35.125,0.1769450755738571,-0.0011365223055084545,18,10112.218373062378,day_afd_per_op
19503,-117.125,35.125,0.7660293579101564,-7.231469498947263e-6,18,10112.218373062378,day_afd_per_op
19504,-116.125,35.125,1,0,18,10112.218373062378,day_afd_per_op
19505,-115.125,35.125,0.6318194543788418,4.8622023314237595e-6,18,10112.218373062378,day_afd_per_op
19506,-114.125,35.125,0.014711742430035642,-8.551984404524168e-4,18,10112.218373062378,day_afd_per_op
19507,-113.125,35.125,0.9305750404571272,1.8577634667356818e-5,18,10112.218373062378,day_afd_per_op
19508,-112.125,35.125,0.02351961549697235,0.013014794886112213,18,10112.218373062378,day_afd_per_op
19509,-111.125,35.125,0.16333515195044437,-1.8053700526555387e-4,18,10112.218373062378,day_afd_per_op
19510,-110.125,35.125,0.006069596384146996,-2.536836571784483e-4,18,10112.218373062378,day_afd_per_op
19511,-109.125,35.125,0.08316092870843564,2.9888089808921976e-4,18,10112.218373062378,day_afd_per_op
19512,-108.125,35.125,0.9661178588867189,-2.526466010345353e-5,18,10112.218373062378,day_afd_per_op
19513,-107.125,35.125,0.0010452270507812502,2.346596849912947e-4,18,10112.218373062378,day_afd_per_op
19514,-106.125,35.125,0.46829223632812506,3.886560379113588e-4,18,10112.218373062378,day_afd_per_op
19515,-105.125,35.125,0.008966437979975593,9.634057059884071e-4,18,10112.218373062378,day_afd_per_op
19516,-104.125,35.125,0.4330404965037354,1.4281485022770034e-4,18,10112.218373062378,day_afd_per_op
19517,-103.125,35.125,5.789390051311788e-4,-0.00137335907202214,18,10112.218373062378,day_afd_per_op
19518,-102.125,35.125,0.27620328978060316,-0.0017505400414977754,18,10112.218373062378,day_afd_per_op
19519,-101.125,35.125,0.7274756214223943,1.7690498914037432e-4,18,10112.218373062378,day_afd_per_op
19520,-100.125,35.125,0.36921691894531256,6.642256464276995e-4,18,10112.218373062378,day_afd_per_op
19521,-99.125,35.125,0.10838317871093751,0.0010591866448521614,18,10112.218373062378,day_afd_per_op
19522,-98.125,35.125,0.22257894120162489,0.0013217682403231423,18,10112.218373062378,day_afd_per_op
19523,-97.125,35.125,0.48587269798138955,-0.0013890789821743967,18,10112.218373062378,day_afd_per_op
19524,-96.125,35.125,0.013040381210323117,-0.01670185476541519,18,10112.218373062378,day_afd_per_op
19525,-95.125,35.125,0.01659529017130447,-0.0057705215045384,18,10112.218373062378,day_afd_per_op
19526,-94.125,35.125,0.11688143955216278,-6.988876395755344e-4,18,10112.218373062378,day_afd_per_op
19527,-93.125,35.125,0.3379511193917151,-0.0012755542993545532,18,10112.218373062378,day_afd_per_op
19528,-92.125,35.125,0.08146982277446033,-0.004839327186346054,18,10112.218373062378,day_afd_per_op
19529,-91.125,35.125,0.014723523855926787,-0.016254653888089318,18,10112.218373062378,day_afd_per_op
19530,-90.125,35.125,0.5712430483673426,1.9453217585881552e-4,18,10112.218373062378,day_afd_per_op
19531,-89.125,35.125,0.026847839355468753,-0.0018750367065270743,18,10112.218373062378,day_afd_per_op
19532,-88.125,35.125,0.5798416137695314,1.2168902903795243e-4,18,10112.218373062378,day_afd_per_op
19533,-87.125,35.125,0.013018839622288903,-0.002920791506767273,18,10112.218373062378,day_afd_per_op
19534,-86.125,35.125,0.0026498142365149447,-0.004700550188620886,18,10112.218373062378,day_afd_per_op
19535,-85.125,35.125,0.7604509734578964,4.3397049673578954e-4,18,10112.218373062378,day_afd_per_op
19536,-84.125,35.125,0.08976745605468751,-0.002085809751103322,18,10112.218373062378,day_afd_per_op
19537,-83.125,35.125,0.7604509734578964,7.948935963213444e-4,18,10112.218373062378,day_afd_per_op
19538,-82.125,35.125,3.8146972656250014e-5,-0.003676795866340399,18,10112.218373062378,day_afd_per_op
19539,-81.125,35.125,0.36031009364557054,-0.00139423283663663,18,10112.218373062378,day_afd_per_op
19540,-80.125,35.125,4.931652208254783e-4,0.015756805737813316,18,10112.218373062378,day_afd_per_op
19541,-79.125,35.125,0.11870574951171876,-0.005306287712994076,18,10112.218373062378,day_afd_per_op
19542,-78.125,35.125,0.0015792846679687502,0.008094917202279681,18,10112.218373062378,day_afd_per_op
19543,-77.125,35.125,0.01865887681372683,-7.256623357534409e-4,18,10112.218373062378,day_afd_per_op
19544,-76.125,35.125,0.1273529210483305,-2.0675059640780092e-4,18,10112.218373062378,day_afd_per_op
19614,-6.125,35.125,0.06731744537473966,-9.951221623591014e-4,18,10112.218373062378,day_afd_per_op
19615,-5.125,35.125,6.804673344402354e-4,-0.0026793666945939716,18,10112.218373062378,day_afd_per_op
19616,-4.125,35.125,0.16338507415496545,-2.4223631092657643e-4,18,10112.218373062378,day_afd_per_op
19617,-3.125,35.125,0.15404510498046878,-7.97900156208521e-4,18,10112.218373062378,day_afd_per_op
19618,-2.125,35.125,0.007690429687500001,-0.0030476551883938637,18,10112.218373062378,day_afd_per_op
19619,-1.125,35.125,0.4422988891601563,-0.0010846412430206935,18,10112.218373062378,day_afd_per_op
19620,-0.125,35.125,0.8985748291015626,7.568202912807464e-4,18,10112.218373062378,day_afd_per_op
19621,0.875,35.125,0.01659529017130447,-0.001537738088518381,18,10112.218373062378,day_afd_per_op
19622,1.875,35.125,0.01659529017130447,-1.1692249313649586e-4,18,10112.218373062378,day_afd_per_op
19623,2.875,35.125,0.35254213749971297,0,18,10112.218373062378,day_afd_per_op
19624,3.875,35.125,0.5879367461735663,0,18,10112.218373062378,day_afd_per_op
19625,4.875,35.125,0.015743345914053256,-1.3416419581820568e-6,18,10112.218373062378,day_afd_per_op
19626,5.875,35.125,0.0035203613662118777,-0.003558658272959292,18,10112.218373062378,day_afd_per_op
19627,6.875,35.125,0.930566826299238,-4.6966481022536755e-5,18,10112.218373062378,day_afd_per_op
19628,7.875,35.125,3.5487131446229446e-4,-0.0016427219728939236,18,10112.218373062378,day_afd_per_op
19629,8.875,35.125,0.014266186701446927,0,18,10112.218373062378,day_afd_per_op
19630,9.875,35.125,0.036031686218233556,0,18,10112.218373062378,day_afd_per_op
19631,10.875,35.125,0.9056129970352024,0,18,10112.218373062378,day_afd_per_op
19644,23.875,35.125,0.0040445733486984565,-0.0015563175489660352,18,10112.218373062378,day_afd_per_op
19645,24.875,35.125,0.0019827198228267464,-9.704268581810453e-4,18,10112.218373062378,day_afd_per_op
19646,25.875,35.125,0.006962133827842564,-7.575448253192008e-4,18,10112.218373062378,day_afd_per_op
19647,26.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19652,31.875,35.125,0.7274756214223943,6.610737353398958e-6,18,10112.218373062378,day_afd_per_op
19653,32.875,35.125,0.0019302368164062502,-0.0018499151337891817,18,10112.218373062378,day_afd_per_op
19654,33.875,35.125,0.09790224323636039,-3.5476265142538716e-4,18,10112.218373062378,day_afd_per_op
19656,35.875,35.125,2.1335227413779996e-4,0.008578589141723655,18,10112.218373062378,day_afd_per_op
19657,36.875,35.125,2.1335227413779996e-4,0.005323835039356102,18,10112.218373062378,day_afd_per_op
19658,37.875,35.125,7.053515781661098e-4,2.544566290453076e-4,18,10112.218373062378,day_afd_per_op
19659,38.875,35.125,0.42267807417063546,0,18,10112.218373062378,day_afd_per_op
19660,39.875,35.125,0.38369388713833996,1.2722676619887353e-4,18,10112.218373062378,day_afd_per_op
19661,40.875,35.125,0.8960390891377586,2.4126362820555056e-4,18,10112.218373062378,day_afd_per_op
19662,41.875,35.125,0.1814492077214203,0,18,10112.218373062378,day_afd_per_op
19663,42.875,35.125,0.41433123357682905,0,18,10112.218373062378,day_afd_per_op
19664,43.875,35.125,0.07413548902094942,9.745040908455849e-4,18,10112.218373062378,day_afd_per_op
19665,44.875,35.125,5.798127642332219e-4,0.0034782152090753827,18,10112.218373062378,day_afd_per_op
19666,45.875,35.125,0.004633827866249677,0.005660784842035213,18,10112.218373062378,day_afd_per_op
19667,46.875,35.125,0.8317260742187501,-4.612464796413075e-4,18,10112.218373062378,day_afd_per_op
19668,47.875,35.125,0.002296913728795548,-0.002207612618803978,18,10112.218373062378,day_afd_per_op
19669,48.875,35.125,0.40792264075701756,-2.2095079872418535e-4,18,10112.218373062378,day_afd_per_op
19670,49.875,35.125,0.0040445733486984565,7.590328414852803e-4,18,10112.218373062378,day_afd_per_op
19671,50.875,35.125,0.8960268305566851,2.654955129731786e-5,18,10112.218373062378,day_afd_per_op
19672,51.875,35.125,0.006063582454475496,-0.0013299661095846783,18,10112.218373062378,day_afd_per_op
19673,52.875,35.125,0.833935414088552,0,18,10112.218373062378,day_afd_per_op
19675,54.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19678,57.875,35.125,0.00641962854143369,5.03304103264012e-5,18,10112.218373062378,day_afd_per_op
19679,58.875,35.125,0.0013629260243513547,2.0317471577212788e-4,18,10112.218373062378,day_afd_per_op
19680,59.875,35.125,2.2888183593750007e-5,3.709127743994551e-4,18,10112.218373062378,day_afd_per_op
19681,60.875,35.125,0.3037948608398438,-1.12534238724038e-4,18,10112.218373062378,day_afd_per_op
19682,61.875,35.125,0.01867287405797883,6.483222079825484e-4,18,10112.218373062378,day_afd_per_op
19683,62.875,35.125,0.16714896906439217,-4.892816359642893e-4,18,10112.218373062378,day_afd_per_op
19684,63.875,35.125,0.4776449342505864,-4.3023173930123447e-7,18,10112.218373062378,day_afd_per_op
19685,64.875,35.125,0.045340350043372994,-1.1091495905883419e-6,18,10112.218373062378,day_afd_per_op
19686,65.875,35.125,0.1073275577616119,0,18,10112.218373062378,day_afd_per_op
19687,66.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19688,67.875,35.125,0.94411409557764,0,18,10112.218373062378,day_afd_per_op
19689,68.875,35.125,2.1372191522501475e-4,2.8591498458798933e-4,18,10112.218373062378,day_afd_per_op
19690,69.875,35.125,0.04368737268228893,6.126996595412493e-6,18,10112.218373062378,day_afd_per_op
19691,70.875,35.125,0.5420093632183761,-1.9161883068995344e-4,18,10112.218373062378,day_afd_per_op
19692,71.875,35.125,0.11688143955216278,-6.988071836531162e-4,18,10112.218373062378,day_afd_per_op
19693,72.875,35.125,0.012031555175781252,0.0016661268762416309,18,10112.218373062378,day_afd_per_op
19694,73.875,35.125,0.6318194543788418,9.121401951863215e-5,18,10112.218373062378,day_afd_per_op
19695,74.875,35.125,0.012098058713087756,2.575493068434298e-4,18,10112.218373062378,day_afd_per_op
19696,75.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19697,76.875,35.125,0.589638551626567,0,18,10112.218373062378,day_afd_per_op
19698,77.875,35.125,0.37109336952269756,0,18,10112.218373062378,day_afd_per_op
19699,78.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19700,79.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19702,81.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19705,84.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19706,85.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19708,87.875,35.125,0.04511787115128096,3.2452220330014825e-4,18,10112.218373062378,day_afd_per_op
19709,88.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19710,89.875,35.125,0.8551321405847059,0,18,10112.218373062378,day_afd_per_op
19711,90.875,35.125,0.29317745956451163,0,18,10112.218373062378,day_afd_per_op
19712,91.875,35.125,0.7874064906662693,0,18,10112.218373062378,day_afd_per_op
19713,92.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19714,93.875,35.125,0.10564542920187692,0,18,10112.218373062378,day_afd_per_op
19715,94.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19716,95.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19717,96.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19718,97.875,35.125,1,0,18,10112.218373062378,day_afd_per_op
19719,98.875,35.125,0.34411849613531187,0,18,10112.218373062378,day_afd_per_op
19720,99.875,35.125,0.0355223366234146,0,18,10112.218373062378,day_afd_per_op
19721,100.875,35.125,7.629394531250003e-5,6.119767494965345e-4,18,10112.218373062378,day_afd_per_op
19722,101.875,35.125,0.22263379171117562,1.9695864354546828e-4,18,10112.218373062378,day_afd_per_op
19723,102.875,35.125,0.4950790405273438,5.169838134731565e-6,18,10112.218373062378,day_afd_per_op
19724,103.875,35.125,2.1372191522501475e-4,0.0022093861622031396,18,10112.218373062378,day_afd_per_op
19725,104.875,35.125,2.1372191522501475e-4,0.00246080252303121,18,10112.218373062378,day_afd_per_op
19726,105.875,35.125,2.1372191522501475e-4,0.005226798253275003,18,10112.218373062378,day_afd_per_op
19727,106.875,35.125,2.1372191522501475e-4,0.005405623349361122,18,10112.218373062378,day_afd_per_op
19728,107.875,35.125,2.1372191522501475e-4,0.006168851877252261,18,10112.218373062378,day_afd_per_op
19729,108.875,35.125,0.22875213623046878,7.447664226804461e-4,18,10112.218373062378,day_afd_per_op
19730,109.875,35.125,2.1372191522501475e-4,0.0036877094812336423,18,10112.218373062378,day_afd_per_op
19731,110.875,35.125,1.0681152343750003e-4,0.0024183583445847034,18,10112.218373062378,day_afd_per_op
19732,111.875,35.125,4.931652208254783e-4,0.0034932428039610385,18,10112.218373062378,day_afd_per_op
19733,112.875,35.125,8.392333984375001e-4,0.005102841804424921,18,10112.218373062378,day_afd_per_op
19734,113.875,35.125,2.1372191522501475e-4,0.0246257036591747,18,10112.218373062378,day_afd_per_op
19735,114.875,35.125,3.537248422747952e-4,0.009341902332380414,18,10112.218373062378,day_afd_per_op
19736,115.875,35.125,7.629394531250002e-6,0.0159963747072551,18,10112.218373062378,day_afd_per_op
19737,116.875,35.125,7.971716673559242e-4,-0.009350796459944216,18,10112.218373062378,day_afd_per_op
19738,117.875,35.125,1,0.0017676785588264464,18,10112.218373062378,day_afd_per_op
19739,118.875,35.125,2.1372191522501475e-4,-0.007978689176245377,18,10112.218373062378,day_afd_per_op
19740,119.875,35.125,0.014147403886021537,0,18,10112.218373062378,day_afd_per_op
19746,125.875,35.125,0.8276024022312981,5.66540208334724e-5,18,10112.218373062378,day_afd_per_op
19747,126.875,35.125,0.5135417609394588,4.413028040693866e-5,18,10112.218373062378,day_afd_per_op
19748,127.875,35.125,2.1372191522501475e-4,0.0034056492149829865,18,10112.218373062378,day_afd_per_op
19749,128.875,35.125,7.629394531250002e-6,0.0012559231503733567,18,10112.218373062378,day_afd_per_op
19752,131.875,35.125,0.007724233637416755,1.3551633067739505e-4,18,10112.218373062378,day_afd_per_op
19753,132.875,35.125,0.01659529017130447,3.7868874884831405e-4,18,10112.218373062378,day_afd_per_op
19754,133.875,35.125,2.535338782141632e-4,7.078716531395912e-4,18,10112.218373062378,day_afd_per_op
19755,134.875,35.125,0.010580470819026765,4.5627567894934186e-4,18,10112.218373062378,day_afd_per_op
19756,135.875,35.125,3.8146972656250014e-5,8.707836063371764e-4,18,10112.218373062378,day_afd_per_op
19757,136.875,35.125,2.129831022422044e-4,4.216836920628945e-4,18,10112.218373062378,day_afd_per_op
19758,137.875,35.125,0.00696814559036565,9.788277093321085e-5,18,10112.218373062378,day_afd_per_op
19759,138.875,35.125,0.07368469238281251,0.0014615658049782119,18,10112.218373062378,day_afd_per_op
19760,139.875,35.125,2.531050653619461e-4,8.383373729884625e-4,18,10112.218373062378,day_afd_per_op
19860,-120.125,34.125,0.6232614452213318,-2.00651993509382e-6,18,10232.599297291565,day_afd_per_op
19861,-119.125,34.125,0.023503134058419153,-0.01100520541270574,18,10232.599297291565,day_afd_per_op
19862,-118.125,34.125,0.4590307363712941,-0.0012002684641629457,18,10232.599297291565,day_afd_per_op
19863,-117.125,34.125,0.7275066490948026,8.750287815928459e-4,18,10232.599297291565,day_afd_per_op
19864,-116.125,34.125,0.013029608394811515,-0.0012412449965874355,18,10232.599297291565,day_afd_per_op
19865,-115.125,34.125,0.6631220058840049,-2.5067445156829695e-5,18,10232.599297291565,day_afd_per_op
19866,-114.125,34.125,5.798127642332219e-4,-7.930511409150703e-4,18,10232.599297291565,day_afd_per_op
19867,-113.125,34.125,0.7760687891250493,0,18,10232.599297291565,day_afd_per_op
19868,-112.125,34.125,0.48587269798138955,-6.71079009771347e-4,18,10232.599297291565,day_afd_per_op
19869,-111.125,34.125,0.9661178588867189,-0.00525800846517086,18,10232.599297291565,day_afd_per_op
19870,-110.125,34.125,0.007871863782180133,0.00842886892232028,18,10232.599297291565,day_afd_per_op
19871,-109.125,34.125,0.03653587779759134,-0.005962979387153278,18,10232.599297291565,day_afd_per_op
19872,-108.125,34.125,0.8985748291015626,-6.733731263213687e-4,18,10232.599297291565,day_afd_per_op
19873,-107.125,34.125,0.01865887681372683,6.219575048557349e-4,18,10232.599297291565,day_afd_per_op
19874,-106.125,34.125,2.1372191522501475e-4,-0.004162128057842161,18,10232.599297291565,day_afd_per_op
19875,-105.125,34.125,0.014723523855926787,-0.0016222726553678513,18,10232.599297291565,day_afd_per_op
19876,-104.125,34.125,0.07413548902094942,-8.722177137517268e-4,18,10232.599297291565,day_afd_per_op
19877,-103.125,34.125,2.1335227413779996e-4,-0.003937223926186562,18,10232.599297291565,day_afd_per_op
19878,-102.125,34.125,2.1372191522501475e-4,-0.005482603050768376,18,10232.599297291565,day_afd_per_op
19879,-101.125,34.125,0.25744802800003513,-4.7022620482104166e-4,18,10232.599297291565,day_afd_per_op
19880,-100.125,34.125,0.04996882141144559,0.0019037376334464628,18,10232.599297291565,day_afd_per_op
19881,-99.125,34.125,0.01656958245920518,-0.0017960735342719338,18,10232.599297291565,day_afd_per_op
19882,-98.125,34.125,0.005599975585937501,-0.002185289515182376,18,10232.599297291565,day_afd_per_op
19883,-97.125,34.125,0.06731744537473966,0.0019379325888373635,18,10232.599297291565,day_afd_per_op
